NAME,state,county,tract,mhi,mhi_moe,aggregate_income,aggregate_income_moe,lq_mean_income,lq_mean_income_moe,lq_upper_limit,lq_upper_limit_moe,mhi_owner,mhi_owner_moe,mhi_renter,mhi_renter_moe,population,population_moe,households,households_moe,avg_household_size,avg_household_size_moe,poverty_count,poverty_count_moe,poverty_universe,poverty_universe_moe,geoid,geo_level,acs_year,poverty_rate,mean_income,income_skew
Census Tract 39.02; San Diego County; California,06,073,003902,53750.0,15339.0,87515000.0,16955773.0,15613.0,4559.0,22118.0,2967.0,81128.0,68967.0,53003.0,17239.0,4257,667,1378,247,3.08,0.49,495,264,4233,668,06073003902,tract,2023,0.11693834160170093,63508.708272859214,1.1815573632159855
Census Tract 40; San Diego County; California,06,073,004000,53643.0,21162.0,82190000.0,14209031.0,14482.0,7005.0,29220.0,9825.0,83654.0,60464.0,42197.0,6775.0,4151,784,1206,163,3.42,0.43,921,440,4139,786,06073004000,tract,2023,0.22251751630828703,68150.91210613599,1.270453034061033
Census Tract 41.01; San Diego County; California,06,073,004101,56931.0,29915.0,189926400.0,27830728.0,30389.0,3430.0,35915.0,5088.0,,,56922.0,28571.0,4163,558,2268,462,1.76,0.26,275,164,4153,558,06073004101,tract,2023,0.06621719239104262,83741.79894179894,1.4709349728934842
Census Tract 41.02; San Diego County; California,06,073,004102,75000.0,29379.0,75310500.0,27299621.0,16358.0,6566.0,26952.0,5247.0,226098.0,77920.0,64688.0,29596.0,2169,502,852,209,2.31,0.29,888,301,2161,502,06073004102,tract,2023,0.41092086996760757,88392.60563380281,1.1785680751173708
Census Tract 42; San Diego County; California,06,073,004200,138021.0,42409.0,364531500.0,54549188.0,47427.0,10544.0,70512.0,8100.0,182704.0,13577.0,90911.0,17450.0,5903,489,2263,191,2.54,0.19,207,161,5826,487,06073004200,tract,2023,0.03553038105046344,161083.29650905877,1.1670926635009076
Census Tract 43; San Diego County; California,06,073,004300,107846.0,18479.0,271625700.0,34983551.0,33226.0,11221.0,59670.0,14928.0,143158.0,41577.0,93036.0,17925.0,4339,476,1957,198,2.2,0.16,336,210,4322,475,06073004300,tract,2023,0.07774178621008793,138796.98518140012,1.2869924260649455
Census Tract 44; San Diego County; California,06,073,004400,102069.0,32278.0,271132400.0,70950342.0,22901.0,7567.0,41423.0,15205.0,161696.0,35710.0,84395.0,8017.0,4097,593,1734,212,2.3,0.21,410,160,4097,593,06073004400,tract,2023,0.10007322431047108,156362.39907727798,1.5319283923353613
Census Tract 45.01; San Diego County; California,06,073,004501,77444.0,12330.0,141300400.0,23604578.0,28996.0,6095.0,42600.0,10960.0,134091.0,23938.0,75068.0,14305.0,2850,304,1528,160,1.84,0.19,269,180,2850,304,06073004501,tract,2023,0.0943859649122807,92474.08376963351,1.1940768009094767
Census Tract 46; San Diego County; California,06,073,004600,72774.0,9243.0,88981400.0,18474892.0,17483.0,6991.0,33708.0,10107.0,138529.0,55665.0,69732.0,7938.0,1996,357,1043,139,1.85,0.2,189,89,1996,357,06073004600,tract,2023,0.09468937875751503,85312.94343240652,1.1722997695936257
Census Tract 47; San Diego County; California,06,073,004700,64338.0,5887.0,62939300.0,18313201.0,21040.0,8943.0,41360.0,9704.0,122311.0,97784.0,62559.0,18298.0,1327,253,693,157,1.88,0.25,114,54,1305,253,06073004700,tract,2023,0.08735632183908046,90821.50072150072,1.4116307737495837
Census Tract 48; San Diego County; California,06,073,004800,61783.0,17540.0,94003000.0,33002625.0,9229.0,4532.0,16125.0,11454.0,83721.0,74137.0,44630.0,18660.0,3395,660,1288,285,2.61,0.34,802,355,3395,660,06073004800,tract,2023,0.23622974963181148,72983.69565217392,1.1812908996354001
Census Tract 49; San Diego County; California,06,073,004900,46533.0,17672.0,126591300.0,43794636.0,,,20538.0,2809.0,85658.0,41649.0,37375.0,18007.0,5166,768,1611,215,3.2,0.32,1511,521,5128,756,06073004900,tract,2023,0.29465678627145087,78579.32960893854,1.6886796382983804
Census Tract 50; San Diego County; California,06,073,005000,39050.0,29597.0,37879900.0,15029210.0,8660.0,4305.0,16411.0,8006.0,,,39925.0,34654.0,1897,449,668,153,2.63,0.38,383,216,1754,448,06073005000,tract,2023,0.21835803876852908,56706.4371257485,1.4521494782522024
Census Tract 51.01; San Diego County; California,06,073,005101,64155.0,40722.0,138483300.0,30420769.0,10026.0,6096.0,22889.0,14151.0,,,81953.0,37641.0,3618,891,1509,191,2.03,0.46,924,150,3618,891,06073005101,tract,2023,0.25538971807628524,91771.57057654076,1.4304663794956085
Census Tract 51.02; San Diego County; California,06,073,005102,85541.0,14106.0,344910200.0,47041716.0,9137.0,6074.0,19906.0,34203.0,175155.0,34737.0,68843.0,31030.0,4673,507,3222,310,1.4,0.09,791,241,4673,507,06073005102,tract,2023,0.1692702760539268,107048.47920546244,1.2514288961487758
Census Tract 51.03; San Diego County; California,06,073,005103,24125.0,21424.0,38690200.0,17084094.0,4411.0,4305.0,12574.0,7208.0,,,24000.0,20186.0,3045,653,787,184,2.29,0.57,1292,223,3022,655,06073005103,tract,2023,0.42753143613500993,49161.62642947903,2.037787624019856
Census Tract 52.01; San Diego County; California,06,073,005201,105271.0,13575.0,229567700.0,39663968.0,20883.0,13018.0,60114.0,43537.0,117167.0,93567.0,101550.0,14142.0,3207,383,2063,234,1.46,0.1,459,142,3207,383,06073005201,tract,2023,0.1431244153414406,111278.57489093553,1.0570677099194985
Census Tract 52.02; San Diego County; California,06,073,005202,58140.0,8104.0,287897800.0,67656546.0,7553.0,3086.0,15705.0,5540.0,122325.0,69244.0,54415.0,7877.0,5108,707,3344,408,1.47,0.1,1389,360,5108,707,06073005202,tract,2023,0.2719263899765074,86093.83971291866,1.4808021966446279
Census Tract 53.01; San Diego County; California,06,073,005301,74775.0,8114.0,188419700.0,42365690.0,10431.0,5435.0,16941.0,21080.0,88882.0,72870.0,74344.0,8570.0,3313,499,1975,248,1.37,0.13,753,278,3303,499,06073005301,tract,2023,0.22797456857402362,95402.37974683545,1.2758593078814502
Census Tract 53.02; San Diego County; California,06,073,005302,86250.0,16712.0,167656900.0,43138177.0,17540.0,6693.0,29256.0,17640.0,189688.0,40015.0,75441.0,14672.0,4116,383,1301,240,1.59,0.18,126,93,2123,376,06073005302,tract,2023,0.05934997644842204,128867.71714066103,1.494118459601867
Census Tract 54.01; San Diego County; California,06,073,005401,185814.0,45434.0,231320100.0,62991755.0,26225.0,17307.0,34601.0,76953.0,186037.0,26802.0,146629.0,108479.0,1813,430,1182,300,1.53,0.18,118,104,1813,430,06073005401,tract,2023,0.06508549365692223,195702.2842639594,1.0532160346580957
Census Tract 54.02; San Diego County; California,06,073,005402,131332.0,45688.0,427683900.0,137313842.0,15320.0,9342.0,38178.0,32446.0,166734.0,64360.0,127826.0,71388.0,4506,996,2637,511,1.71,0.1,546,243,4506,996,06073005402,tract,2023,0.12117177097203728,162185.779294653,1.2349296385850592
Census Tract 54.03; San Diego County; California,06,073,005403,140388.0,22843.0,283153600.0,63018846.0,37742.0,13452.0,68409.0,16565.0,250001.0,,113362.0,37162.0,2407,356,1555,223,1.55,0.13,79,64,2407,356,06073005403,tract,2023,0.0328209389281263,182092.34726688103,1.2970649006103159
Census Tract 55; San Diego County; California,06,073,005500,,,,,,,,,,,,,295,102,16,17,5.88,0.91,0,14,94,98,06073005500,tract,2023,0.0,,
Census Tract 56.01; San Diego County; California,06,073,005601,58924.0,24608.0,182943300.0,65715175.0,2343.0,5547.0,12737.0,14200.0,59113.0,43653.0,58847.0,46253.0,2525,492,1839,206,1.34,0.19,708,286,2519,492,06073005601,tract,2023,0.2810639142516872,99479.77161500815,1.6882725479432517
Census Tract 56.02; San Diego County; California,06,073,005602,100397.0,12457.0,167261800.0,32729075.0,21606.0,11902.0,42383.0,27522.0,117326.0,50203.0,80074.0,23866.0,2117,289,1381,150,1.52,0.12,238,122,2117,289,06073005602,tract,2023,0.11242324043457723,121116.43736422883,1.2063750646356846
Census Tract 57; San Diego County; California,06,073,005700,75181.0,6791.0,83033500.0,20357089.0,15112.0,4638.0,24470.0,7689.0,86827.0,36279.0,72245.0,7542.0,2154,201,925,121,1.34,0.12,765,283,2152,190,06073005700,tract,2023,0.3554832713754647,89765.94594594595,1.1939977646738664
Census Tract 58.01; San Diego County; California,06,073,005801,100909.0,32114.0,149939200.0,31329007.0,16818.0,13761.0,38719.0,19943.0,192898.0,91692.0,100085.0,37734.0,1703,218,1244,142,1.37,0.11,177,109,1703,218,06073005801,tract,2023,0.10393423370522607,120529.9035369775,1.1944415615750577
Census Tract 58.02; San Diego County; California,06,073,005802,143182.0,17973.0,271907100.0,43853995.0,45136.0,20290.0,87346.0,42339.0,124696.0,35389.0,152061.0,23981.0,2830,458,1796,219,1.58,0.14,146,90,2830,458,06073005802,tract,2023,0.051590106007067135,151395.93541202674,1.0573670951099072
Census Tract 59; San Diego County; California,06,073,005900,87813.0,24121.0,289591900.0,120983136.0,25487.0,5333.0,36958.0,4061.0,136250.0,54399.0,77917.0,26398.0,3187,377,2087,243,1.47,0.1,274,148,3088,377,06073005900,tract,2023,0.08873056994818652,138759.89458552946,1.5801748554943966
Census Tract 60; San Diego County; California,06,073,006000,99044.0,16657.0,409332700.0,87180450.0,13593.0,8733.0,28792.0,20634.0,134188.0,50194.0,87950.0,23485.0,4431,484,2458,294,1.71,0.16,604,301,4383,484,06073006000,tract,2023,0.1378051562856491,166530.7973962571,1.6813819857463057
Census Tract 61; San Diego County; California,06,073,006100,95655.0,16694.0,125455000.0,24694629.0,17226.0,9464.0,32875.0,19958.0,105644.0,37361.0,88115.0,23856.0,2225,350,1087,136,2.05,0.25,155,148,2225,350,06073006100,tract,2023,0.0696629213483146,115413.98344066237,1.2065650874566136
Census Tract 62; San Diego County; California,06,073,006200,,,,,,,,,,,,,31,4,0,14,,,0,14,0,14,06073006200,tract,2023,,,
Census Tract 63; San Diego County; California,06,073,006300,,,,,,,,,,,,,2490,222,0,14,,,0,14,0,14,06073006300,tract,2023,,,
Census Tract 65; San Diego County; California,06,073,006500,69057.0,12622.0,130582900.0,24823374.0,11423.0,3699.0,18087.0,8439.0,126964.0,59552.0,60181.0,26946.0,3554,416,1594,198,1.71,0.14,844,303,3532,417,06073006500,tract,2023,0.23895809739524349,81921.51819322459,1.1862884022361904
Census Tract 66; San Diego County; California,06,073,006600,101250.0,29396.0,51631600.0,10439129.0,42882.0,18340.0,62688.0,6540.0,,,101250.0,29396.0,2001,266,476,73,4.2,0.51,141,136,2001,266,06073006600,tract,2023,0.0704647676161919,108469.74789915966,1.0713061520904659
Census Tract 68.01; San Diego County; California,06,073,006801,90531.0,15262.0,158192300.0,34914199.0,21611.0,6895.0,36628.0,6949.0,92604.0,21488.0,87325.0,21414.0,3299,527,1569,248,2.1,0.21,314,171,3299,527,06073006801,tract,2023,0.0951803576841467,100823.64563416189,1.113691946782449
Census Tract 68.02; San Diego County; California,06,073,006802,89634.0,13142.0,269984500.0,39075337.0,13923.0,7903.0,34741.0,16116.0,94706.0,49397.0,89281.0,17835.0,6017,612,2741,231,2.1,0.15,1272,590,5851,611,06073006802,tract,2023,0.2173987352589301,98498.54067858445,1.0988970778787563
Census Tract 69; San Diego County; California,06,073,006900,140768.0,7025.0,404495800.0,59074337.0,48849.0,10232.0,73028.0,9008.0,181920.0,53872.0,111653.0,52515.0,5878,1001,2098,232,2.79,0.25,398,373,5852,1001,06073006900,tract,2023,0.06801093643198906,192800.66730219257,1.369634201680727
Census Tract 70.02; San Diego County; California,06,073,007002,179239.0,43673.0,280856200.0,44800248.0,37740.0,21881.0,73750.0,17922.0,172778.0,37984.0,216026.0,32524.0,3170,296,1270,125,2.5,0.15,159,111,3170,296,06073007002,tract,2023,0.050157728706624605,221146.61417322836,1.233808569414181
Census Tract 71; San Diego County; California,06,073,007100,148464.0,34809.0,406027000.0,73042658.0,16358.0,11819.0,40555.0,16033.0,196042.0,30012.0,32031.0,19997.0,4296,502,2091,300,2.05,0.18,357,216,4296,502,06073007100,tract,2023,0.08310055865921788,194178.38354854137,1.3079156128660239
Census Tract 72; San Diego County; California,06,073,007200,177039.0,28808.0,398309500.0,58631826.0,48022.0,16082.0,89960.0,28145.0,177647.0,40305.0,175104.0,64642.0,5809,381,1523,138,2.6,0.16,169,215,3981,378,06073007200,tract,2023,0.04245164531524743,261529.5469468155,1.4772425677213241
Census Tract 73.02; San Diego County; California,06,073,007302,179449.0,40264.0,250779200.0,55423668.0,39630.0,17078.0,63917.0,60072.0,197426.0,29278.0,,,2741,396,987,170,2.78,0.22,51,50,2741,396,06073007302,tract,2023,0.018606348048157608,254082.2695035461,1.4159023984728034
Census Tract 73.03; San Diego County; California,06,073,007303,115000.0,17690.0,140639500.0,30130565.0,35429.0,13186.0,53000.0,41659.0,118542.0,29679.0,113438.0,23059.0,1712,298,922,121,1.86,0.29,68,45,1712,298,06073007303,tract,2023,0.0397196261682243,152537.4186550976,1.3264123361312834
Census Tract 73.04; San Diego County; California,06,073,007304,104311.0,24939.0,221024600.0,44371607.0,27268.0,19940.0,57644.0,16006.0,123975.0,7287.0,90456.0,23144.0,3620,541,2039,309,1.78,0.21,552,453,3620,541,06073007304,tract,2023,0.15248618784530388,108398.52869053457,1.0391859793361637
Census Tract 74.01; San Diego County; California,06,073,007401,81477.0,40444.0,162830400.0,44035160.0,25892.0,6502.0,38155.0,19247.0,141434.0,26984.0,71427.0,7629.0,2745,500,1413,315,1.94,0.21,286,136,2730,498,06073007401,tract,2023,0.10476190476190476,115237.36730360934,1.414354570045649
Census Tract 74.02; San Diego County; California,06,073,007402,131159.0,39750.0,230031300.0,60766216.0,27462.0,13723.0,58114.0,18021.0,141528.0,73167.0,124241.0,42221.0,3806,831,1577,267,2.41,0.25,329,204,3806,831,06073007402,tract,2023,0.08644245927482921,145866.39188332277,1.112134065396372
Census Tract 75.01; San Diego County; California,06,073,007501,83750.0,23071.0,216266500.0,52203746.0,18303.0,9699.0,39250.0,14852.0,126548.0,48985.0,76752.0,23390.0,4160,719,2162,258,1.92,0.19,383,169,4160,719,06073007501,tract,2023,0.0920673076923077,100030.75855689177,1.1943971170972152
Census Tract 75.02; San Diego County; California,06,073,007502,84550.0,15902.0,194003600.0,33677088.0,31452.0,6172.0,45244.0,16803.0,115536.0,50126.0,83552.0,12167.0,3010,361,1745,179,1.72,0.12,219,117,3010,361,06073007502,tract,2023,0.07275747508305648,111176.84813753581,1.3149242831169226
Census Tract 76.01; San Diego County; California,06,073,007601,93785.0,17369.0,120134500.0,32124935.0,14489.0,29283.0,44464.0,31060.0,95455.0,49781.0,87188.0,25147.0,1750,357,1035,209,1.66,0.23,190,167,1750,357,06073007601,tract,2023,0.10857142857142857,116071.9806763285,1.237639075292728
Census Tract 76.02; San Diego County; California,06,073,007602,129764.0,49376.0,190856200.0,66153261.0,17415.0,21588.0,41148.0,43959.0,,,148125.0,46690.0,1435,342,927,196,1.55,0.22,184,125,1435,342,06073007602,tract,2023,0.12822299651567945,205885.8683926645,1.5866177706657048
Census Tract 77.01; San Diego County; California,06,073,007701,126346.0,17449.0,359344200.0,99128711.0,29689.0,12068.0,52895.0,12728.0,161719.0,84726.0,113893.0,17210.0,4243,784,2070,239,2.05,0.23,365,131,4243,784,06073007701,tract,2023,0.08602403959462644,173596.23188405798,1.3739748934201161
Census Tract 77.02; San Diego County; California,06,073,007702,109414.0,57870.0,242924900.0,46728644.0,26222.0,8290.0,43405.0,6376.0,198750.0,52012.0,87697.0,38440.0,3188,509,1743,236,1.82,0.15,222,151,3188,509,06073007702,tract,2023,0.06963613550815559,139371.7154331612,1.2738014827459119
Census Tract 78; San Diego County; California,06,073,007800,105938.0,19031.0,306145800.0,61856075.0,25298.0,10904.0,47206.0,8477.0,104323.0,56973.0,106750.0,28598.0,5939,960,2682,456,2.21,0.24,820,510,5927,960,06073007800,tract,2023,0.13834992407626118,114148.32214765101,1.07750120020815
Census Tract 79.05; San Diego County; California,06,073,007905,120074.0,19150.0,183511700.0,39452672.0,24630.0,16327.0,52061.0,32193.0,124199.0,49897.0,116552.0,26024.0,2557,388,1379,176,1.84,0.18,362,263,2557,388,06073007905,tract,2023,0.14157215486898708,133075.92458303118,1.1082825972569514
Census Tract 79.07; San Diego County; California,06,073,007907,115660.0,23303.0,196335700.0,33201878.0,21042.0,12735.0,49711.0,23415.0,134130.0,25949.0,101827.0,31687.0,3167,448,1609,163,1.96,0.17,434,209,3167,448,06073007907,tract,2023,0.13703820650457846,122023.43070229956,1.0550184221191385
Census Tract 79.08; San Diego County; California,06,073,007908,89936.0,25549.0,185475500.0,32535752.0,27485.0,6970.0,46054.0,11015.0,121875.0,49848.0,88529.0,21989.0,3285,509,1617,212,2.03,0.15,238,114,3285,509,06073007908,tract,2023,0.07245053272450533,114703.46320346321,1.2753898683893348
Census Tract 79.10; San Diego County; California,06,073,007910,100227.0,37939.0,202614000.0,47266380.0,19555.0,9930.0,41583.0,22604.0,80500.0,45767.0,106875.0,41666.0,2832,525,1546,186,1.82,0.2,278,153,2832,525,06073007910,tract,2023,0.0981638418079096,131056.9210866753,1.3076009566950553
Census Tract 79.11; San Diego County; California,06,073,007911,115134.0,19621.0,178299600.0,32657539.0,26007.0,9040.0,40115.0,26873.0,145000.0,80435.0,110944.0,32203.0,2347,273,1333,133,1.76,0.12,136,124,2347,273,06073007911,tract,2023,0.057946314443971025,133758.13953488372,1.161760553223928
Census Tract 79.12; San Diego County; California,06,073,007912,113724.0,16943.0,124051700.0,16355443.0,58421.0,9191.0,71134.0,9218.0,,,113250.0,27150.0,1795,302,951,94,1.89,0.27,88,105,1795,302,06073007912,tract,2023,0.04902506963788301,130443.42797055731,1.1470175861784435
Census Tract 80.02; San Diego County; California,06,073,008002,184653.0,44363.0,228243600.0,54675218.0,46671.0,14276.0,81333.0,26618.0,183264.0,47933.0,200188.0,75925.0,2680,351,1023,102,2.62,0.2,78,53,2680,351,06073008002,tract,2023,0.029104477611940297,223112.02346041056,1.2082772739159968
Census Tract 80.03; San Diego County; California,06,073,008003,158704.0,31017.0,361352400.0,107663173.0,41531.0,14255.0,77708.0,18000.0,238233.0,50783.0,133509.0,19786.0,3440,509,1880,414,1.83,0.2,196,92,3440,509,06073008003,tract,2023,0.056976744186046514,192208.72340425532,1.2111145491245041
Census Tract 80.06; San Diego County; California,06,073,008006,131125.0,31809.0,334227800.0,69664191.0,42663.0,8812.0,72228.0,12847.0,176094.0,27470.0,114250.0,24244.0,4039,452,1835,181,2.18,0.14,205,120,4006,452,06073008006,tract,2023,0.05117324013979031,182140.49046321525,1.3890599844668465
Census Tract 81.01; San Diego County; California,06,073,008101,104457.0,29078.0,310790800.0,69079677.0,25033.0,10666.0,46853.0,8092.0,183750.0,64940.0,80296.0,36724.0,3696,558,1830,271,2.0,0.13,305,135,3641,560,06073008101,tract,2023,0.08376819555067289,169831.03825136612,1.625846408104446
Census Tract 81.02; San Diego County; California,06,073,008102,188545.0,20128.0,354425800.0,65690695.0,47472.0,12188.0,74794.0,25461.0,200833.0,42210.0,157891.0,45949.0,3367,545,1303,200,2.58,0.18,136,81,3360,545,06073008102,tract,2023,0.04047619047619048,272007.52110514196,1.4426663189431805
Census Tract 82.01; San Diego County; California,06,073,008201,129688.0,52821.0,197650800.0,86320840.0,20716.0,10278.0,43083.0,16893.0,212143.0,62641.0,74219.0,66800.0,1763,559,879,174,1.97,0.37,105,68,1763,559,06073008201,tract,2023,0.05955757231990925,224858.70307167235,1.7338435558546077
